address,time_stamp,user,collateral,debt,n1,n2,liquidation_discount,transaction_hash
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-24 06:41:47,0x28209a5861b8e50011b3ce90644ef2bc3674f416,0,0,0,0,0,0x1cc95e35bbb1d0bbfe67028fdd7c2efc527d892cfcba9173ab26c1eef8105b21
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-24 11:17:47,0x08cce1a81d8c1bad66573d211c2f52fa01c7378a,0,0,0,0,0,0x1dca725ea503dfa65c65e1a5365f763978e529bac07ebfd10486083adf1c9156
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-24 19:50:35,0x823dafe1fcdd9e36387afb542497e837c85b50f4,109459839887501090124,190185093158891477504120,-4,0,60000000000000000,0xe54f1cf12a4e6c9ea1e01aa32d42cb5e5d4dc882348dffb397d62469e069c9b0
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-24 19:58:35,0x823dafe1fcdd9e36387afb542497e837c85b50f4,117109629193897283012,190185369090116638580937,2,6,60000000000000000,0x3d6d5a93612eab66201d8b77556066be8e08b77f51e332b311d8b2e766ad5b8d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-24 20:02:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,117109629193897283007,203476940059422647979372,-4,0,60000000000000000,0x86c0435dc7408c62e12794616e730b84838cd30059eac9877abbf161c607d119
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-24 20:09:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,126671855066452487259,203477198364617606697758,3,7,60000000000000000,0x87419800c5e121ce1c1f11a34f98ba52bada56e9933f70c3bf864c281697fe56
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 06:45:23,0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,51882737056374926478,81504400946211410438505,6,10,60000000000000000,0x691d9aa20b3110e28f3ac27c3609e9cfe42614ab1d735ad2022f677b0b92c39a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 13:13:11,0xe057e6386047c690f6d2804ecd61e68441774bbc,317075647176725685263,254401672489532311873021,70,79,60000000000000000,0x822be02c623313a30f1f46d985fc7fe28a610f180c487771fc6e891497322b9f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 15:49:59,0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,51882737056374926474,29390916662763639129980,107,111,60000000000000000,0xb609d00f26ebbd89aab69317f600998c683baa0752dc593e365c41b4095b0708
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 15:52:59,0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,0,0,0,0,0,0x38ae7d543f20661475251a85f104a4eb3792ba6911753afb79b1e668a4892526
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 20:15:23,0xb221963cad5856c657647d7126a6fe6a47cac773,0,0,0,0,0,0x29a479465b05cc2c5befacb24abd94bdcdb37fa3bada104781a684845bd38aab
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 21:08:59,0xb0e83c2d71a991017e0116d58c5765abc57384af,264509417111475010692,407890355162675368650818,5,14,60000000000000000,0xf06676133e820d7f234d652cbec21b9e43ec09d967a4362717fddbe6d5fcf5d2
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 22:47:59,0x6e01bc4b67985a60735e893cfa3e4b5a559490e5,5736434658687050028,8000000000000000000000,15,24,60000000000000000,0xb586ce914673b8ce31a6d2530dba812263d535d700d9935a49d5d562a7dd09ca
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 22:52:23,0x6e01bc4b67985a60735e893cfa3e4b5a559490e5,5736434658687050028,7000006450988931521315,28,37,60000000000000000,0x0f5ba979be7731629ebb9e936212615ac113b7be9ce24c581be380e5deb16c09
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-25 23:55:11,0x7a16ff8270133f063aab6c9977183d9e72835428,115792089237316195423570985008687907853269984665640564039457584007913129639935,1453966879647126994917662,-5,4,60000000000000000,0x387acd0bdc2d40134d2548d28a6cdefce9991eab099aef0398a0c829e931b3e8
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-26 12:36:47,0x02de2aeab379af402d435c37f14d2c2b85837132,7265562988976833739,9400000000000000000000,25,28,60000000000000000,0xbf63d8d8d48082d9b7c74e92e013e5c554d1e3dd4148ee5c7ac23769acb16996
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-26 12:45:59,0x02de2aeab379af402d435c37f14d2c2b85837132,12045533626794608818,9400013186902196525452,76,79,60000000000000000,0xa406a7879a18960709dc9bcf3076d24d68d0e4ff823f36f10e4757bf6e402b43
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-26 17:19:11,0xd50cbde55f8da4e8cf94f38deae2c722a5bd156b,0,0,0,0,0,0x1b506103ab80f28b4736b20ce8337d17460de5ba978e90e44eb22beb0885346c
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-26 18:01:23,0x58c0c064a89138bf3216c20f4e4827ec0fe78e87,22163742394256433564,2804151831905464203981,254,263,60000000000000000,0x0e563793078c8581dd7ea2ca350a2da1429c97c4111feb45e9319cd48dda399c
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-26 18:02:23,0x58c0c064a89138bf3216c20f4e4827ec0fe78e87,22163742394256433564,35804152261547260988494,0,9,60000000000000000,0xcf12f309edf50ce85d58b418325e91222e1619550e616ab2f20bbc6cb745636b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-26 19:34:35,0x2c1f5264f587d029ccfb80dff18d67b47b0e671f,0,0,0,0,0,0x95fe7b5d193d7ff3bdedabe460d8dc28575690f3e026e326877234465e9f3292
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 00:07:47,0x9b09399e07eab9ec8a53ae595de3029909572aff,45467769435902132890,30041244244308918715081,89,98,60000000000000000,0xdf69be131562ccedbda65c08ae18f0d61e90d9e22f3639fb0316244e0c125f5a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 06:19:35,0xcb9df70e38a806b452220324a963c26723d4d0fd,5171853090977668538,2006650326446098002068,142,151,60000000000000000,0x53cc12d20c180a7ac3bd583a1f78c6a479d19c2c97e8dc6d37174951dca04795
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 06:28:35,0xcb9df70e38a806b452220324a963c26723d4d0fd,5171853090977668538,3756653110106840838288,80,89,60000000000000000,0x1d8e36dcf770c668cec0c860b5173b05c2f08f30d81bf79e951b1ae0c2a315f0
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 10:55:47,0x49e5097f627e400f2a377d5fd7e712d1e0e16fc2,0,0,0,0,0,0x53693720c1cd14184ee2a31cb8247310994e087fbfd8a819a0f28e557e3a86ec
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 17:28:35,0xfaf96688b8564597265fbff5ca01e5b8fca76d8b,7073180097000496334,7000000000000000000000,49,58,60000000000000000,0x798572213ba934399b96d7d58396c2dbfcc254276ad452f9732213fea1312a7a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 19:44:59,0x175c0ad71624a537cf594751a0a98c2fe85f950c,0,0,0,0,0,0xc87cec1e466bfadb782ba566dc0d8fb5fbbe44b8c32e1148cddb611be3cffd24
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 20:22:47,0xfaf96688b8564597265fbff5ca01e5b8fca76d8b,11374366091921946268,11000188675970959495883,51,60,60000000000000000,0x85e9f538fcd0cf702295e1d463d6fb846c1be57f495278f9a8ee61d14b49fd91
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 22:20:59,0x1ae0e2669e7b982ae7dd45790f5cb1ea921c8683,60276129172305587886,68858340230036725827823,16,64,60000000000000000,0x6f1ff8aa0b77ab39fc481a160f806e50c973e83b17fcc2e4a8f7e3e9721e9f71
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-27 22:41:23,0x04d52e150e49c1bbc9ddde258060a3bf28d9fd70,62789620339654634200,64397194683447040891825,27,75,60000000000000000,0xd7afd850d2acea4e411af7b8013fcb40db6a5ae686424b357c226edb5e21fcdc
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 06:14:11,0x70c2ad7c46f2c7fcdd91b7b1aa5572bfe006d82b,12638346495501182589,16537801118831025158721,18,33,60000000000000000,0xa2fc8b69a2076da8d141368063fee1fea03ecbcec9135678a4ad0a0c89fec667
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 13:17:23,0x63fe1742192f07d67739cc0f091645a2a50804e1,115792089237316195423570985008687907853269984665640564039457584007913129639935,80047000051485686255114,-4,5,60000000000000000,0x17e90e7e26831281e674a18c4943593131951a89da6fb41f7cfd5d2d104b960b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 18:05:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,126671855066452487257,213813320702466271727182,-2,2,60000000000000000,0x89dc375215a006949cc564da659be19cf24f4ec400027a206769d7f7e3462c47
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 18:12:11,0x823dafe1fcdd9e36387afb542497e837c85b50f4,136228842647900530016,213813543241665665938572,6,10,60000000000000000,0x0499330080f98bd66085ffacb0ca387480a1694a40e3470fff836881f7b8802f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 18:15:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,136228842647900530012,229923647942292218951784,-2,2,60000000000000000,0xb93e7adcdaa25e427010a6a63a9acbcb2b6add35ab84ce23435a8ea2416bb645
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 18:22:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,144352273645943243010,229923894232762598217648,4,8,60000000000000000,0x5ffe001c361226d4ca2c23f8c3bab4236070615033f549e85ca3201039574f06
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 18:32:23,0x46adad8efa17800f429a7d6419e03bc8f32f13d0,4604001957153241838,4165659462511243094732,58,67,60000000000000000,0x483610f8b2b5b083fe9b741d7849569b84ac97f4c57d8451019e5c92fd496e06
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 21:01:35,0xfaf96688b8564597265fbff5ca01e5b8fca76d8b,16648589369924084944,17002694233293566345394,46,55,60000000000000000,0x7edb98548ae9e6e35df43f932d62226ee2c761d03a0fccae610cc0e3edbe817a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-28 21:32:59,0x2608885d09780ebda5cbd90e3a564f6af5a2b128,4897610956104731663,8227658167981982079857,-1,2,60000000000000000,0x52f99870f5e50e1e7d5151f06f3679a5d01f7f66a83df28f67aaf093a3c380b4
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-29 20:10:47,0x7a16ff8270133f063aab6c9977183d9e72835428,115792089237316195423570985008687907853269984665640564039457584007913129639935,1440153080801708334918581,-5,4,60000000000000000,0xdb25010f32cc9cfd92bf6fa2517087d8419b4ea003b591072c7e3cdd162f8caa
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-29 20:32:47,0xe81b85cd6903deccfea9c4d3fa87d29bf02e5cc0,115792089237316195423570985008687907853269984665640564039457584007913129639935,80176572208394211800464,-5,4,60000000000000000,0x2ad168148951ca294fbf7e4fd77f0bae40afba37f66ee8ad22beaa690ad35d00
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-30 06:02:59,0x823dafe1fcdd9e36387afb542497e837c85b50f4,144352273645943243005,248630178408475581701142,-4,0,60000000000000000,0x019031a6339365aee73ac765ef664fec8a4c240fa318a40250741dccbca125cf
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-30 06:10:11,0x823dafe1fcdd9e36387afb542497e837c85b50f4,153477360527156847740,248630311417168095329069,3,7,60000000000000000,0xae8af3ac3b67b5593c4ffb66ea3dc93ccc903189d23aaa52d55ef7994fda93aa
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-30 09:16:11,0x823dafe1fcdd9e36387afb542497e837c85b50f4,153477360527156847735,264393748873780675903958,-4,0,60000000000000000,0xe7e8bc5e6162f747fe4aae2316f868cc13ce1195897b13f3b75b6e525e95f97a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-30 09:23:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,161599018016945101832,264393891187983184446567,2,6,60000000000000000,0xc4f62bc488e88ba5746af4c3dda0649aad2e600e958c04027ea0145546a754fb
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-30 11:50:23,0x5eee589dd5b8abd4069cc5f826497a21a52ca9f3,38085828724919279285,15000000000000000000000,141,150,60000000000000000,0x6ffc27a0d63b11ac101d063b7fb0e4e9bd3dfd04f044230573ad68766a06bdca
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-30 15:53:35,0x823dafe1fcdd9e36387afb542497e837c85b50f4,164943106181390146728,264401561623757451772346,4,8,60000000000000000,0xc6e82a87cd6e68a6a4b01b772c09fa7ee96ec180fdb9187ec47107654e572e00
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-30 18:42:11,0x823dafe1fcdd9e36387afb542497e837c85b50f4,164943106181390146723,284134863826985543101338,-4,0,60000000000000000,0x77bf95a79d22ac9d6c9b266351d07b06b56eda102ee55e516d5a5f7732f1b9c1
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-06-30 18:48:59,0x823dafe1fcdd9e36387afb542497e837c85b50f4,174841442047737295103,284135010024169815719357,2,6,60000000000000000,0xe12459f72698bde29671f4954bf7ca60f275d82a33ee6259fccec806a7b7d11f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-01 01:08:47,0xe87a10d5b212d169ccbc9a50cf5e23dd3da27cb6,11328188568900775329,6010293685928277635600,111,120,60000000000000000,0x234bf79adb48e4b0f2fe8476f48938f02364cc2df3d17479d9fcdb379ba30326
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-01 08:17:47,0xbe78a774fa6d174fb36f8d9b41782be0aa0e54ce,112543819672209690961,166867518560207241728677,-4,33,60000000000000000,0x3ad65fe5b1c273569882e3f3066cdd661e5fe855de88d86357386258be2367ff
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-01 08:29:11,0xbe78a774fa6d174fb36f8d9b41782be0aa0e54ce,112543819672209690947,68145522658186689345637,85,122,60000000000000000,0x610f31771b33f64818902ad7959b41b7191ea38a50ce55fd0a7486f18fad9901
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-01 08:30:23,0xbe78a774fa6d174fb36f8d9b41782be0aa0e54ce,45960716041294701272,68145528996077399017440,-4,33,60000000000000000,0x0b557f2b10b6e95104033405cdc2814d867d19454be90ef28a53231fc47da042
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-01 08:35:35,0xbe78a774fa6d174fb36f8d9b41782be0aa0e54ce,0,0,0,0,0,0x799fba12e8f5fe7c2c5cec769f19f930238b08b7961d6975ec0c6e046de7578f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-01 11:59:59,0x27bc8e0c0fb83a79a96f6eed073cd8ad9911db3a,0,0,0,0,0,0x48b6c74a757db3cef6fab8241182e616e23f032c807b9e664860815dab38d1f9
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-01 23:25:11,0x30a20b0281df39e6337c3cbe5865e6fdcdcce3f1,2101622712478918353,2200000000000000000000,44,53,60000000000000000,0x19210d5e14d1a24e3b3012262f219d57df159714348118dc4909a8c0834fbac4
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 01:34:11,0x537f83ea54e89c967cef5fc313c9160ed2a4ae5c,30662545280755421425,30000000000000000000000,41,70,60000000000000000,0xdde48d0edbe782f68fca195302072ccd915bc99d3d59a79a0d5216c265b9d613
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 11:52:35,0x823dafe1fcdd9e36387afb542497e837c85b50f4,174841442047737295103,307337715507397657928316,-6,-2,60000000000000000,0x4cd1c58d9da783d241734d71b6066fb049aec4bb799de327abdc56afdf009f14
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 11:57:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,186304022754619232683,307337832411517274135762,1,5,60000000000000000,0xe7bae7cd0836aadee46828292910b7e97468dcb1da955a4225f5cad3e9d9ad71
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 13:29:23,0x4e06ea07ac8649c35b856301f26cc65db3465684,0,0,0,0,0,0xd1b73a54bec0837a7eb346e6254217450dd1d238745dd07d053b61404e13a34b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 22:40:11,0xefa95d76e680da5ed457a2f6c46fdab25cc750c2,30064373691808489260,52075239011495174520823,-7,2,60000000000000000,0xeed509bac6dd994f193b8ee6e8614932e9396a8f8574b02faefa5986dba66634
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 22:42:35,0x823dafe1fcdd9e36387afb542497e837c85b50f4,186304022754619232682,330823592255901797894649,-7,-3,60000000000000000,0x5c18eda74fc440caadf7addc2b8bd61bd29e0bba3490475c9677c21ef84989b0
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 22:45:47,0xf1ce58c7eee3208388cea3ef0f5b2c17847351cf,0,0,0,0,0,0xc05b811af71b995375ab7b34466c611cf04ef88315270366644d9d3bf0318d73
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 22:49:59,0x823dafe1fcdd9e36387afb542497e837c85b50f4,193563210334925572917,330823788322540307405755,-3,1,60000000000000000,0x05c6687149ac6920276e2ff7caaa9edd3a5f318c598f3fece2a2a49b9a8b1f79
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-02 23:09:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,193563210334925572912,326824302269306047663409,-1,3,60000000000000000,0xf4ef6b085d5622c946095618ccf3b4313014765b50cf5323553849599b5f6a8f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-03 06:17:23,0x6fb737d1ebb73cda6cfa36fd16d9273065d1b084,735440200044617693,888000000000000000000,29,38,60000000000000000,0x296cb32737fbee5e325ea8a030a86cbf5932bbdc66173dbc2d9848e40b16b0ab
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-03 16:47:11,0xa68736ec0c3e9717a125cb4f26b3211ced15f1cd,955060255067789371,1600000000000000000000,-3,6,60000000000000000,0x48685f7c3711dfd97294cfa5101ff5b0a403098f6330c866b5f96fcce4a59021
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-03 19:43:35,0x823dafe1fcdd9e36387afb542497e837c85b50f4,193563210334925572907,347196738220949166506747,-8,-4,60000000000000000,0x6f4eb5e2389c243c97ed436e23dd2085946f01d59cf5ad342f3bb103414069d0
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-03 19:50:23,0x823dafe1fcdd9e36387afb542497e837c85b50f4,203113638707200153244,347196935230633682941280,-3,1,60000000000000000,0x18082f5ef8f3f865b20cd087103ed8cf5853752cea96af115a3a313e500876b6
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-03 22:11:23,0xefa95d76e680da5ed457a2f6c46fdab25cc750c2,30064373691808489260,52606171107500222077586,-8,1,60000000000000000,0x796c1980808fda50519d42ac71d69b7c18e3c17a0b8eb738e6d389bb908f1784
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-03 22:18:59,0x46adad8efa17800f429a7d6419e03bc8f32f13d0,7946674101156596677,9168389637028281771276,34,43,60000000000000000,0x13d2afed3ffd77043515e64e5ded7a130e018d046d41596fe674670b4ca41496
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-03 23:14:11,0x63fe1742192f07d67739cc0f091645a2a50804e1,51867728494629821659,89847716827203060908514,-7,2,60000000000000000,0xaa3a42450c7025e8d9149e704e06d0113728c59d64a06543f890a0e26d6237a5
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-04 03:12:23,0xf10918fc1725a65960db2b906b4868a0fdbb6870,18023365260253021869,31503189051160621017597,-7,2,60000000000000000,0x5a7d3ee5e8d659b0345bc87459f4de33c069e3dcdd6613d749f9ec730583511b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-04 03:15:59,0xf10918fc1725a65960db2b906b4868a0fdbb6870,18023365260253021861,25367686118493101299428,14,23,60000000000000000,0xebc6f9c4adabbb74ae7a27113592ab3d6821864d08d3a9976e4a1b44bf02e5fb
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-04 21:31:59,0x2608885d09780ebda5cbd90e3a564f6af5a2b128,0,0,0,0,0,0x4585a895b0aaf84d8b44ce791d665cab85108821f9952bc02d8e2bb1de9db96d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-05 04:00:47,0x9c283aa6b1e6676b5ded6c2a6242a80589c59112,4785113159648333449,3014274084153193479672,94,103,60000000000000000,0xc128edf4c9cfd6fb72d15fddb2eb0a3ded37723fefac784077869790163a5084
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-05 04:02:23,0x9c283aa6b1e6676b5ded6c2a6242a80589c59112,4785113159648333449,6014274572580178847277,25,34,60000000000000000,0xa456c5962960ab03bc8e43456c562dac74198f497d73fb872175ef01d336654c
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-05 10:41:47,0xefa95d76e680da5ed457a2f6c46fdab25cc750c2,115792089237316195423570985008687907853269984665640564039457584007913129639935,47897162373696901417721,-8,1,60000000000000000,0x0716b0672b033ec9e061ffd438cfad55fa83bf709a7b710d176968b3fd95b9f3
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-05 11:04:11,0x823dafe1fcdd9e36387afb542497e837c85b50f4,203113638707200153244,339274223736592138206373,0,4,60000000000000000,0xa1da60cb35f1ebf0dea55da32883d980f1a838dd19e9f2bd12d9bb2e3f2ed67b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-05 11:51:47,0xe81b85cd6903deccfea9c4d3fa87d29bf02e5cc0,46240644476822297254,78637891247265677070418,-5,4,60000000000000000,0xe7c39f536d8a4d0b1a1b14655f4a938cfd1280c67615c30b9ada8033bd28601f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-05 13:33:11,0x09cbf22024102e812940604267fc183243fa0d27,0,0,0,0,0,0xf02a45e2b1b95625ad2965727deb615e68e9680e7f1d63c55fbf3eea8397b957
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-06 06:08:23,0xe81b85cd6903deccfea9c4d3fa87d29bf02e5cc0,46240644476822297244,78417913726390769308138,-4,5,60000000000000000,0x7cf82cfa50555328d0811cc0316dedfde34dadee9a334e5c5f7c6249ec37585d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-06 07:35:59,0x6d2c4e33ae0a98b9115cd57b5097940f64de2f61,21144546434148991561,34304270617632203726646,0,9,60000000000000000,0x4e02760dc5a2bced4db39586c1cc230b403ae610758d40a4e0898e35e5799456
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-06 17:19:23,0x41fe16b5f6bc44b79b1ec8f060a992898d0b95b4,47765946032124290347,65000000000000000000000,18,27,60000000000000000,0x55b171ff46332250f6f5d8db9a7bfe3ce96b7a62e1169bfc249b1635a5f77d33
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-06 19:12:23,0xcd14610e6ab9bdf20c674b1d6b47c4e4f4c641d8,556471722543535114557,382116877574106637377563,86,95,60000000000000000,0x71d3f43099e8686071d4fce5621aa23dec01c0d0aae509b472e27a1e2717ba3b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-06 19:15:23,0xcd14610e6ab9bdf20c674b1d6b47c4e4f4c641d8,556471722543535114557,844928914732236234994374,7,16,60000000000000000,0x8c6fd5127660048e05545f8a9f13c2a6842ae884610c6fd67414ef17fecdc212
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-06 22:27:23,0x108e4f1486bb38b60629ab570d82bf5420181217,0,0,0,0,0,0xe6e292b724fb3f908102730dc67d1b203fff1bb40b5c532d845176964d69d724
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-06 23:27:11,0x357f132362a6f1fb3b2f47a3b258c9c47bbcbb62,806666613585579226,1100000000000000000000,17,26,60000000000000000,0x5cb3ed99ca4aee4f138a12fbd234411615ca9d84af66c4d399d459c366cf9ee0
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-07 03:53:47,0x63fe1742192f07d67739cc0f091645a2a50804e1,115792089237316195423570985008687907853269984665640564039457584007913129639935,88574158744955265052617,-7,2,60000000000000000,0x20ab01d3e7ccd743b76f12798379b71ad0fbbd736151e7bc8f0b27b8fcf3dc67
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-07 09:06:47,0x581871d3bc7959c9bb94a186187036d55a255d9a,25875163195343131755,42181417990177214107158,0,9,60000000000000000,0xca1a7eef0f2b6800fa2ade18ce654946780358790003aad415ff01d1756f722a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-07 10:04:23,0x46911a56bd8166ee843a01c456eaf9d6d241aa21,7257249104449164608,9500000000000000000000,20,32,60000000000000000,0x14ed6d43249a41108b3482423d14eee973a2982058efdbb429f3aee7551e4d6b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-07 22:09:47,0x7a16ff8270133f063aab6c9977183d9e72835428,115792089237316195423570985008687907853269984665640564039457584007913129639935,1433883676622945244566683,-5,4,60000000000000000,0xe3794608ae4e5a32d82d2b4bc1096becc03fceaa5690676885d1be8b2d3b975d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-07 22:12:23,0x7b59793ad075e4ce1e35181054759c080b8d965d,91381361283722,153624103699700714,-3,6,60000000000000000,0xf4b3c8b9f6ea952ca9bfc0c57212b89ff79d5c729b5a8ef61dc03cb6f2744d50
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-08 01:23:35,0x7b0f06ae753a4557264b503d63bfe935aed9b07f,1228079847288481759,2064568589853610776801,-3,6,60000000000000000,0xd4e12b17741892f5eb3dbc0f4579e3fb720f8621f556a34ba29e017361692a39
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-08 01:39:11,0x7b0f06ae753a4557264b503d63bfe935aed9b07f,1473593022184495861,2064568969750468128379,15,24,60000000000000000,0x70f4bb59eb429a74c819926ced9889d7230e16307a113774f0979b58d0ebbceb
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-08 02:27:35,0xc9396c19c5ce1cb80be5a2c7f52d1cef88ac866e,7164847965955157241,7000000000000000000000,51,60,60000000000000000,0xf680de80e0e27371bd4812a0dfa0f4b2a8947d40e8c41f1d1f000d26d8d4c416
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-07-08 06:35:47,0x5ed9d82097e21cfcdabe47b461f37727edf61b9d,56829638151699250000,50000000000000000000000,61,70,60000000000000000,0x4f19791394d25463777e003d327b24ced0fbdd386712cd998490389df189f545
